,ID,well,formacion,E_Brent,D_Dec,year,FC_T
236,236,CC16,M2A,90,Perfil,0,"[('363.7582'), ('280.9732'), ('210.2721'), ('148.3103'), ('92.4306'), ('46.2598'), ('9.2939'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
237,237,CC16,M2A,100,Perfil,0,"[('436.0329'), ('342.975'), ('263.607'), ('193.9392'), ('131.5738'), ('79.8395'), ('38.1796'), ('14.798'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
238,238,CC16,M2A,40,n_well,0,"[('-184.9505'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
239,239,CC16,M2A,50,n_well,0,"[('-81.701'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
240,240,CC16,M2A,60,n_well,0,"[('15.084'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
241,241,CC16,M2A,70,n_well,0,"[('87.3587'), ('27.0708'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
242,242,CC16,M2A,80,n_well,0,"[('159.6334'), ('89.0726'), ('15.5106'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
243,243,CC16,M2A,90,n_well,0,"[('231.9081'), ('151.0743'), ('68.8455'), ('7.4718'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
244,244,CC16,M2A,100,n_well,0,"[('304.1827'), ('213.0761'), ('122.1804'), ('53.1007'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
245,245,CC16,M2A,40,sin_fijo,0,"[('68.5764'), ('36.6996'), ('9.6005'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
246,246,CC16,M2A,50,sin_fijo,0,"[('140.8511'), ('98.7014'), ('62.9354'), ('31.5233'), ('4.9125'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
247,247,CC16,M2A,60,sin_fijo,0,"[('213.1258'), ('160.7032'), ('116.2703'), ('77.1522'), ('44.0557'), ('15.6653'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
248,248,CC16,M2A,70,sin_fijo,0,"[('285.4005'), ('222.7049'), ('169.6052'), ('122.7811'), ('83.1989'), ('49.245'), ('20.3919'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
249,249,CC16,M2A,80,sin_fijo,0,"[('357.6752'), ('284.7067'), ('222.9401'), ('168.4099'), ('122.342'), ('82.8247'), ('49.2776'), ('22.0453'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
250,250,CC16,M2A,90,sin_fijo,0,"[('429.9498'), ('346.7085'), ('276.275'), ('214.0388'), ('161.4852'), ('116.4043'), ('78.1633'), ('47.0682'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
251,251,CC16,M2A,100,sin_fijo,0,"[('502.2245'), ('408.7103'), ('329.6099'), ('259.6677'), ('200.6284'), ('149.984'), ('107.049'), ('72.091'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
252,252,CC18,M1A1,40,Perfil,0,"[('970.6315'), ('692.7793'), ('458.4243'), ('259.3601'), ('68.7382'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
253,253,CC18,M1A1,50,Perfil,0,"[('1618.4196'), ('1250.0262'), ('941.1814'), ('676.9148'), ('432.1351'), ('235.4173'), ('83.7361'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
254,254,CC18,M1A1,60,Perfil,0,"[('2266.2078'), ('1807.2732'), ('1423.9386'), ('1094.4695'), ('795.532'), ('552.6719'), ('362.2538'), ('187.3514'), ('43.6509'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
255,255,CC18,M1A1,70,Perfil,0,"[('2913.9959'), ('2364.5201'), ('1906.6957'), ('1512.0242'), ('1158.9289'), ('869.9265'), ('640.7714'), ('431.1644'), ('258.1819'), ('103.8596'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
256,256,CC18,M1A1,80,Perfil,0,"[('3561.784'), ('2921.767'), ('2389.4529'), ('1929.5789'), ('1522.3258'), ('1187.1811'), ('919.2891'), ('674.9775'), ('472.713'), ('293.0451'), ('160.4982'), ('23.6719'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
257,257,CC18,M1A1,90,Perfil,0,"[('4209.5722'), ('3479.014'), ('2872.21'), ('2347.1336'), ('1885.7226'), ('1504.4357'), ('1197.8068'), ('918.7905'), ('687.244'), ('482.2306'), ('328.1366'), ('171.6919'), ('33.8067'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
258,258,CC18,M1A1,100,Perfil,0,"[('4857.3603'), ('4036.2609'), ('3354.9672'), ('2764.6883'), ('2249.1195'), ('1821.6903'), ('1476.3244'), ('1162.6036'), ('901.775'), ('671.4161'), ('495.775'), ('319.712'), ('165.0993'), ('31.8373'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
259,259,CC18,M1A1,40,n_well,0,"[('1221.7474'), ('943.2057'), ('698.872'), ('498.8079'), ('318.7622'), ('182.6521'), ('41.9499'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
260,260,CC18,M1A1,50,n_well,0,"[('1869.5356'), ('1500.4527'), ('1181.6291'), ('916.3626'), ('682.1591'), ('499.9067'), ('320.4676'), ('180.6837'), ('50.2795'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
261,261,CC18,M1A1,60,n_well,0,"[('2517.3237'), ('2057.6996'), ('1664.3863'), ('1333.9173'), ('1045.5559'), ('817.1613'), ('598.9853'), ('424.4967'), ('264.8105'), ('135.6602'), ('35.6974'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
262,262,CC18,M1A1,70,n_well,0,"[('3165.1118'), ('2614.9466'), ('2147.1434'), ('1751.472'), ('1408.9528'), ('1134.4159'), ('877.5029'), ('668.3098'), ('479.3415'), ('324.8457'), ('203.3358'), ('85.9414'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
263,263,CC18,M1A1,80,n_well,0,"[('3812.9'), ('3172.1935'), ('2629.9006'), ('2169.0267'), ('1772.3497'), ('1451.6705'), ('1156.0206'), ('912.1228'), ('693.8726'), ('514.0312'), ('370.9741'), ('233.9614'), ('96.83'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
264,264,CC18,M1A1,90,n_well,0,"[('4460.6881'), ('3729.4405'), ('3112.6577'), ('2586.5814'), ('2135.7466'), ('1768.9251'), ('1434.5383'), ('1155.9359'), ('908.4036'), ('703.2167'), ('538.6125'), ('381.9814'), ('228.1226'), ('109.5'), ('6.3564'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
265,265,CC18,M1A1,100,n_well,0,"[('5108.4763'), ('4286.6874'), ('3595.4149'), ('3004.1361'), ('2499.1435'), ('2086.1797'), ('1713.0559'), ('1399.7489'), ('1122.9346'), ('892.4022'), ('706.2509'), ('530.0015'), ('359.4151'), ('226.1532'), ('110.4529'), ('14.3096'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
266,266,CC18,M1A1,40,sin_fijo,0,"[('1419.7892'), ('1138.8399'), ('906.3015'), ('705.3749'), ('537.3231'), ('394.1436'), ('272.5464'), ('166.2545'), ('75.3924'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
267,267,CC18,M1A1,50,sin_fijo,0,"[('2067.5773'), ('1696.0868'), ('1389.0587'), ('1122.9296'), ('900.72'), ('711.3982'), ('551.0641'), ('410.0675'), ('289.9234'), ('185.9307'), ('96.1264'), ('17.0288'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
268,268,CC18,M1A1,60,sin_fijo,0,"[('2715.3655'), ('2253.3338'), ('1871.8158'), ('1540.4843'), ('1264.1169'), ('1028.6529'), ('829.5818'), ('653.8806'), ('504.4545'), ('375.1162'), ('263.7648'), ('165.0488'), ('79.6886'), ('4.984'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
269,269,CC18,M1A1,70,sin_fijo,0,"[('3363.1536'), ('2810.5807'), ('2354.573'), ('1958.039'), ('1627.5138'), ('1345.9075'), ('1108.0994'), ('897.6936'), ('718.9855'), ('564.3017'), ('431.4031'), ('313.0688'), ('210.9811'), ('121.6372'), ('43.6071'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
270,270,CC18,M1A1,80,sin_fijo,0,"[('4010.9418'), ('3367.8277'), ('2837.3301'), ('2375.5937'), ('1990.9107'), ('1663.1621'), ('1386.6171'), ('1141.5067'), ('933.5165'), ('753.4872'), ('599.0415'), ('461.0888'), ('342.2737'), ('238.2905'), ('147.7036'), ('66.907'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
271,271,CC18,M1A1,90,sin_fijo,0,"[('4658.7299'), ('3925.0746'), ('3320.0873'), ('2793.1484'), ('2354.3075'), ('1980.4167'), ('1665.1348'), ('1385.3197'), ('1148.0476'), ('942.6727'), ('766.6799'), ('609.1089'), ('473.5663'), ('354.9437'), ('251.8001'), ('159.4319'), ('78.8682'), ('7.7804'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
272,272,CC18,M1A1,100,sin_fijo,0,"[('5306.5181'), ('4482.3216'), ('3802.8444'), ('3210.7031'), ('2717.7044'), ('2297.6713'), ('1943.6524'), ('1629.1328'), ('1362.5786'), ('1131.8582'), ('934.3183'), ('757.1289'), ('604.8588'), ('471.5969'), ('355.8966'), ('251.9568'), ('161.4507'), ('81.5898'), ('11.2306'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
273,273,CC19,K3_LOWER,40,Perfil,0,"[('-550.6876'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
274,274,CC19,K3_LOWER,50,Perfil,0,"[('-360.119'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
275,275,CC19,K3_LOWER,60,Perfil,0,"[('-169.5504'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
276,276,CC19,K3_LOWER,70,Perfil,0,"[('14.7128'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
277,277,CC19,K3_LOWER,80,Perfil,0,"[('148.1108'), ('43.744'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
278,278,CC19,K3_LOWER,90,Perfil,0,"[('281.5088'), ('162.0035'), ('61.2066'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
279,279,CC19,K3_LOWER,100,Perfil,0,"[('414.9068'), ('280.2629'), ('167.3436'), ('72.8822'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
280,280,CC19,K3_LOWER,40,n_well,0,"[('-178.442'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
281,281,CC19,K3_LOWER,50,n_well,0,"[('8.4886'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
282,282,CC19,K3_LOWER,60,n_well,0,"[('141.8867'), ('67.0423'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
283,283,CC19,K3_LOWER,70,n_well,0,"[('275.2847'), ('185.3017'), ('98.8095'), ('35.3016'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
284,284,CC19,K3_LOWER,80,n_well,0,"[('408.6827'), ('303.5612'), ('204.9464'), ('130.7743'), ('56.2555'), ('9.6079'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
285,285,CC19,K3_LOWER,90,n_well,0,"[('542.0807'), ('421.8207'), ('311.0833'), ('226.2471'), ('142.9256'), ('88.7155'), ('17.3172'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
286,286,CC19,K3_LOWER,100,n_well,0,"[('675.4787'), ('540.0802'), ('417.2202'), ('321.7198'), ('229.5958'), ('167.8231'), ('90.0592'), ('37.8506'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
287,287,CC19,K3_LOWER,40,sin_fijo,0,"[('73.1324'), ('26.1575'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
288,288,CC19,K3_LOWER,50,sin_fijo,0,"[('206.5304'), ('144.417'), ('93.9652'), ('50.9231'), ('14.806'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
289,289,CC19,K3_LOWER,60,sin_fijo,0,"[('339.9284'), ('262.6764'), ('200.1021'), ('146.3958'), ('101.4761'), ('62.8843'), ('29.6878'), ('0.0539'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
290,290,CC19,K3_LOWER,70,sin_fijo,0,"[('473.3265'), ('380.9359'), ('306.239'), ('241.8686'), ('188.1463'), ('141.9919'), ('102.4297'), ('66.8491'), ('35.9018'), ('8.4166'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
291,291,CC19,K3_LOWER,80,sin_fijo,0,"[('606.7245'), ('499.1954'), ('412.376'), ('337.3413'), ('274.8164'), ('221.0995'), ('175.1717'), ('133.6442'), ('97.6261'), ('65.6374'), ('37.3895'), ('11.4182'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
292,292,CC19,K3_LOWER,90,sin_fijo,0,"[('740.1225'), ('617.4548'), ('518.5129'), ('432.8141'), ('361.4866'), ('300.2071'), ('247.9137'), ('200.4394'), ('159.3504'), ('122.8581'), ('90.7337'), ('61.0057'), ('34.6185'), ('10.717'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
293,293,CC19,K3_LOWER,100,sin_fijo,0,"[('873.5205'), ('735.7143'), ('624.6498'), ('528.2868'), ('448.1567'), ('379.3147'), ('320.6557'), ('267.2345'), ('221.0747'), ('180.0789'), ('144.078'), ('110.5931'), ('80.9495'), ('54.0983'), ('29.9975'), ('7.4348'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
294,294,CC20ST,C5_LOWER,40,Perfil,0,"[('617.8897'), ('538.4566'), ('474.5868'), ('418.3101'), ('371.1196'), ('330.7944'), ('297.1664'), ('265.4697'), ('238.5119'), ('214.3889'), ('194.1385'), ('173.9393'), ('156.2962'), ('140.3378'), ('126.3914'), ('112.8651'), ('100.6793'), ('89.4733'), ('79.5981'), ('69.4439'), ('59.5527'), ('51.3382'), ('44.058'), ('36.5598'), ('28.6556'), ('21.4563'), ('15.2507'), ('8.4177'), ('1.0939'), ('0'), ('0'), ('0'), ('0')]"
295,295,CC20ST,C5_LOWER,50,Perfil,0,"[('851.115'), ('746.0569'), ('661.6311'), ('587.1905'), ('524.9834'), ('471.7255'), ('427.1986'), ('385.2684'), ('349.5745'), ('317.6743'), ('290.7239'), ('263.9937'), ('240.6847'), ('219.5834'), ('201.1544'), ('183.1387'), ('167.0226'), ('152.2022'), ('139.1564'), ('125.7578'), ('113.011'), ('102.1458'), ('92.5314'), ('82.6014'), ('72.5509'), ('63.3438'), ('55.3675'), ('46.6612'), ('37.6808'), ('26.2528'), ('19.9474'), ('13.9295'), ('0')]"
296,296,CC20ST,C5_LOWER,60,Perfil,0,"[('1084.3404'), ('953.6572'), ('848.6753'), ('756.0709'), ('678.8472'), ('612.6565'), ('557.2308'), ('505.0671'), ('460.637'), ('420.9597'), ('387.3093'), ('354.0481'), ('325.0732'), ('298.8289'), ('275.9173'), ('253.4122'), ('233.366'), ('214.9311'), ('198.7147'), ('182.0717'), ('166.4693'), ('152.9534'), ('141.0047'), ('128.643'), ('116.4462'), ('105.2313'), ('95.4843'), ('84.9047'), ('74.2677'), ('61.2812'), ('53.6002'), ('46.1066'), ('20.8278')]"
297,297,CC20ST,C5_LOWER,70,Perfil,0,"[('1317.5658'), ('1161.2575'), ('1035.7196'), ('924.9513'), ('832.711'), ('753.5875'), ('687.263'), ('624.8659'), ('571.6995'), ('524.245'), ('483.8947'), ('444.1025'), ('409.4617'), ('378.0745'), ('350.6803'), ('323.6857'), ('299.7093'), ('277.66'), ('258.2729'), ('238.3856'), ('219.9277'), ('203.7611'), ('189.478'), ('174.6846'), ('160.3415'), ('147.1188'), ('135.6011'), ('123.1481'), ('110.8546'), ('96.3097'), ('87.253'), ('78.2838'), ('51.6994')]"
298,298,CC20ST,C5_LOWER,80,Perfil,0,"[('1550.7911'), ('1368.8578'), ('1222.7639'), ('1093.8318'), ('986.5748'), ('894.5185'), ('817.2952'), ('744.6646'), ('682.762'), ('627.5304'), ('580.4802'), ('534.157'), ('493.8502'), ('457.3201'), ('425.4432'), ('393.9593'), ('366.0526'), ('340.3889'), ('317.8312'), ('294.6995'), ('273.386'), ('254.5687'), ('237.9513'), ('220.7261'), ('204.2368'), ('189.0063'), ('175.718'), ('161.3916'), ('147.4415'), ('131.3381'), ('120.9059'), ('110.461'), ('82.571')]"
