,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,FC_T
859,859,NW14NA,CARICARE,con_socio,90,probable,-0.1,"[Decimal('0'), Decimal('2213.5005'), Decimal('1243.9377'), Decimal('4114.9749'), Decimal('2256.9725'), Decimal('1232.8606'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
860,860,NW14NA,CARICARE,con_socio,50,probable,0,"[Decimal('0'), Decimal('1266.3178'), Decimal('-1648.9087'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
861,861,NW14NA,CARICARE,con_socio,60,probable,0,"[Decimal('0'), Decimal('1503.1135'), Decimal('-690.9087'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
862,862,NW14NA,CARICARE,con_socio,70,probable,0,"[Decimal('0'), Decimal('1739.9092'), Decimal('267.0912'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
863,863,NW14NA,CARICARE,con_socio,80,probable,0,"[Decimal('0'), Decimal('1976.7049'), Decimal('1011.5135'), Decimal('3672.3499'), Decimal('2008.5729'), Decimal('1093.4597'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
864,864,NW14NA,CARICARE,con_socio,90,probable,0,"[Decimal('0'), Decimal('2213.5005'), Decimal('1682.1135'), Decimal('4047.6599'), Decimal('2219.1955'), Decimal('1211.6603'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
865,865,NW14NA,CARICARE,con_socio,50,probable,0.1,"[Decimal('0'), Decimal('1266.3178'), Decimal('-1090.455'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
866,866,NW14NA,CARICARE,con_socio,60,probable,0.1,"[Decimal('0'), Decimal('1503.1135'), Decimal('-132.455'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
867,867,NW14NA,CARICARE,con_socio,70,probable,0.1,"[Decimal('0'), Decimal('1739.9092'), Decimal('779.0894'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
868,868,NW14NA,CARICARE,con_socio,80,probable,0.1,"[Decimal('0'), Decimal('1976.7049'), Decimal('1449.6894'), Decimal('3605.0348'), Decimal('1970.7959'), Decimal('1072.2594'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
869,869,NW14NA,CARICARE,con_socio,90,probable,0.1,"[Decimal('0'), Decimal('2213.5005'), Decimal('2120.2893'), Decimal('3980.3448'), Decimal('2181.4185'), Decimal('1190.46'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
870,870,NW14NA,CARICARE,con_socio,50,probable,0.2,"[Decimal('0'), Decimal('1266.3178'), Decimal('-532.0013'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
871,871,NW14NA,CARICARE,con_socio,60,probable,0.2,"[Decimal('0'), Decimal('1503.1135'), Decimal('425.9987'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
872,872,NW14NA,CARICARE,con_socio,70,probable,0.2,"[Decimal('0'), Decimal('1739.9092'), Decimal('1217.2652'), Decimal('3162.4097'), Decimal('1722.3964'), Decimal('932.8585'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
873,873,NW14NA,CARICARE,con_socio,80,probable,0.2,"[Decimal('0'), Decimal('1976.7049'), Decimal('1887.8652'), Decimal('3537.7197'), Decimal('1933.019'), Decimal('1051.0591'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
874,874,NW14NA,CARICARE,con_socio,90,probable,0.2,"[Decimal('0'), Decimal('2213.5005'), Decimal('2558.4652'), Decimal('3913.0297'), Decimal('2143.6415'), Decimal('1169.2597'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
875,875,NW14NA,CARICARE,con_socio,50,optimista,-0.2,"[Decimal('0'), Decimal('1266.3178'), Decimal('-4420.9646'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
876,876,NW14NA,CARICARE,con_socio,60,optimista,-0.2,"[Decimal('0'), Decimal('1503.1135'), Decimal('-3462.9646'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
877,877,NW14NA,CARICARE,con_socio,70,optimista,-0.2,"[Decimal('0'), Decimal('1739.9092'), Decimal('-2504.9647'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
878,878,NW14NA,CARICARE,con_socio,80,optimista,-0.2,"[Decimal('0'), Decimal('1976.7049'), Decimal('-1546.9647'), Decimal('3762.8058'), Decimal('2063.467'), Decimal('1109.8043'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
879,879,NW14NA,CARICARE,con_socio,90,optimista,-0.2,"[Decimal('0'), Decimal('2213.5005'), Decimal('-588.9647'), Decimal('4298.9629'), Decimal('2364.3564'), Decimal('1278.6624'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
880,880,NW14NA,CARICARE,con_socio,50,optimista,-0.1,"[Decimal('0'), Decimal('1266.3178'), Decimal('-3724.5818'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
881,881,NW14NA,CARICARE,con_socio,60,optimista,-0.1,"[Decimal('0'), Decimal('1503.1135'), Decimal('-2766.5819'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
882,882,NW14NA,CARICARE,con_socio,70,optimista,-0.1,"[Decimal('0'), Decimal('1739.9092'), Decimal('-1808.5819'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
883,883,NW14NA,CARICARE,con_socio,80,optimista,-0.1,"[Decimal('0'), Decimal('1976.7049'), Decimal('-850.5819'), Decimal('3762.8058'), Decimal('2063.467'), Decimal('1109.8043'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
884,884,NW14NA,CARICARE,con_socio,90,optimista,-0.1,"[Decimal('0'), Decimal('2213.5005'), Decimal('53.4919'), Decimal('4297.858'), Decimal('2359.6058'), Decimal('1278.6624'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
885,885,NW14NA,CARICARE,con_socio,50,optimista,0,"[Decimal('0'), Decimal('1266.3178'), Decimal('-3028.1991'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
886,886,NW14NA,CARICARE,con_socio,60,optimista,0,"[Decimal('0'), Decimal('1503.1135'), Decimal('-2070.1991'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
887,887,NW14NA,CARICARE,con_socio,70,optimista,0,"[Decimal('0'), Decimal('1739.9092'), Decimal('-1112.1991'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
888,888,NW14NA,CARICARE,con_socio,80,optimista,0,"[Decimal('0'), Decimal('1976.7049'), Decimal('-154.1992'), Decimal('3762.8058'), Decimal('2063.467'), Decimal('1109.8043'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
889,889,NW14NA,CARICARE,con_socio,90,optimista,0,"[Decimal('0'), Decimal('2213.5005'), Decimal('599.89'), Decimal('4213.9172'), Decimal('2312.4985'), Decimal('1264.0216'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
890,890,NW14NA,CARICARE,con_socio,50,optimista,0.1,"[Decimal('0'), Decimal('1266.3178'), Decimal('-2331.8163'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
891,891,NW14NA,CARICARE,con_socio,60,optimista,0.1,"[Decimal('0'), Decimal('1503.1135'), Decimal('-1373.8164'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
892,892,NW14NA,CARICARE,con_socio,70,optimista,0.1,"[Decimal('0'), Decimal('1739.9092'), Decimal('-415.8164'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
893,893,NW14NA,CARICARE,con_socio,80,optimista,0.1,"[Decimal('0'), Decimal('1976.7049'), Decimal('475.6883'), Decimal('3754.6664'), Decimal('2054.7686'), Decimal('1109.8043'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
894,894,NW14NA,CARICARE,con_socio,90,optimista,0.1,"[Decimal('0'), Decimal('2213.5005'), Decimal('1146.2882'), Decimal('4129.9764'), Decimal('2265.3912'), Decimal('1237.5852'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
895,895,NW14NA,CARICARE,con_socio,50,optimista,0.2,"[Decimal('0'), Decimal('1266.3178'), Decimal('-1635.4336'), Decimal('2154.3344'), Decimal('1160.7988'), Decimal('603.2303'), Decimal('-66.9345'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
896,896,NW14NA,CARICARE,con_socio,60,optimista,0.2,"[Decimal('0'), Decimal('1503.1135'), Decimal('-677.4336'), Decimal('2690.4915'), Decimal('1461.6882'), Decimal('772.0883'), Decimal('22.0942'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
897,897,NW14NA,CARICARE,con_socio,70,optimista,0.2,"[Decimal('0'), Decimal('1739.9092'), Decimal('280.5664'), Decimal('3226.6486'), Decimal('1762.5776'), Decimal('940.9463'), Decimal('111.1229'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
898,898,NW14NA,CARICARE,con_socio,80,optimista,0.2,"[Decimal('0'), Decimal('1976.7049'), Decimal('1022.0864'), Decimal('3670.7256'), Decimal('2007.6614'), Decimal('1092.9481'), Decimal('200.1516'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
899,899,NW14NA,CARICARE,con_socio,90,optimista,0.2,"[Decimal('0'), Decimal('2213.5005'), Decimal('1692.6864'), Decimal('4046.0356'), Decimal('2218.2839'), Decimal('1211.1488'), Decimal('289.1804'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
900,900,NW8NA,CARICARE,sin_socio,50,pesimista,-0.2,"[Decimal('0'), Decimal('4159.6053'), Decimal('-5178.8424'), Decimal('2960.2857'), Decimal('1702.7808'), Decimal('822.8198'), Decimal('451.6909'), Decimal('273.7065'), Decimal('-441.9215'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
901,901,NW8NA,CARICARE,sin_socio,60,pesimista,-0.2,"[Decimal('0'), Decimal('5054.9055'), Decimal('-4013.2964'), Decimal('3705.2464'), Decimal('2165.5932'), Decimal('1029.7956'), Decimal('572.3069'), Decimal('353.2996'), Decimal('-417.4866'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
